"","x"
"1249",0.849136024713516
"1250",0.849136024713516
"1251",0.194116652011871
"1252",0.849136024713516
"1253",0.821151733398438
"1254",0.798582032322884
"1255",0.227152466773987
"1256",0.785346135497093
"1257",0.849136024713516
"1258",0.703890562057495
"1259",0.508337676525116
"1260",0.610703617334366
"1261",0.111630082130432
"1262",0.200367748737335
"1263",0.825733795762062
"1264",0.419448673725128
"1265",0.797300919890404
"1266",0.843757852911949
"1267",0.159982860088348
"1268",0.616134434938431
"1269",0.751802518963814
"1270",0.813796490430832
"1271",0.849136024713516
"1272",0.739645540714264
"1273",0.849136024713516
"1274",0.680531203746796
"1275",0.834768980741501
"1276",0.813796490430832
"1277",0.111630082130432
"1278",0.231718838214874
"1279",0.754596933722496
"1280",0.228594124317169
"1281",0.824879556894302
"1282",0.238821923732758
"1283",0.162421345710754
"1284",0.419448673725128
"1285",0.831445172429085
"1286",0.754596933722496
"1287",0.244861125946045
"1288",0.288770735263824
"1289",0.830777242779732
"1290",0.754596933722496
"1291",0.827479407191277
"1292",0.784549027681351
"1293",0.827479407191277
"1294",0.843757852911949
"1295",0.703890562057495
"1296",0.21607506275177
"1297",0.831102475523949
"1298",0.807083949446678
"1299",0.785346135497093
"1300",0.72289976477623
"1301",0.401898145675659
"1302",0.471043348312378
"1303",0.21607506275177
"1304",0.794459328055382
"1305",0.807083949446678
"1306",0.838713377714157
"1307",0.739645540714264
"1308",0.813796490430832
"1309",0.622169345617294
"1310",0.849136024713516
"1311",0.716044276952744
"1312",0.603817045688629
"1313",0.21607506275177
"1314",0.180415332317352
"1315",0.135949373245239
"1316",0.831445172429085
"1317",0.827479407191277
"1318",0.825733795762062
"1319",0.849136024713516
"1320",0.0977199077606201
"1321",0.849136024713516
"1322",0.827479407191277
"1323",0.770216926932335
"1324",0.281980037689209
"1325",0.78185547888279
"1326",0.754596933722496
"1327",0.832714453339577
"1328",0.833036705851555
"1329",0.593915373086929
"1330",0.288770735263824
"1331",0.849136024713516
"1332",0.827479407191277
"1333",0.111630082130432
"1334",0.849136024713516
"1335",0.294666349887848
"1336",0.813796490430832
"1337",0.255575656890869
"1338",0.111630082130432
"1339",0.494329929351807
"1340",0.682427585124969
"1341",0.836832031607628
"1342",0.754596933722496
"1343",0.79275344312191
"1344",0.754596933722496
"1345",0.206943154335022
"1346",0.702231764793396
"1347",0.228594124317169
"1348",0.228594124317169
"1349",0.542669624090195
"1350",0.843757852911949
"1351",0.726420938968658
"1352",0.833036705851555
"1353",0.595658987760544
"1354",0.377266883850098
"1355",0.771408095955849
"1356",0.807083949446678
"1357",0.120878040790558
"1358",0.146878957748413
"1359",0.446782171726227
"1360",0.682427585124969
"1361",0.771408095955849
"1362",0.0870971083641052
"1363",0.352825343608856
"1364",0.0870971083641052
"1365",0.798388451337814
"1366",0.180415332317352
"1367",0.739645540714264
"1368",0.238821923732758
"1369",0.771408095955849
"1370",0.838713377714157
"1371",0.815885007381439
"1372",0.673371404409409
"1373",0.849136024713516
"1374",0.126334667205811
"1375",0.21607506275177
"1376",0.838713377714157
"1377",0.21607506275177
"1378",0.790147095918655
"1379",0.754596933722496
"1380",0.795018523931503
"1381",0.573245108127594
"1382",0.819698497653008
"1383",0.813796490430832
"1384",0.192552745342255
"1385",0.567593097686768
"1386",0.180415332317352
"1387",0.794459328055382
"1388",0.780191451311111
"1389",0.250175595283508
"1390",0.770216926932335
"1391",0.849136024713516
"1392",0.753346174955368
"1393",0.849136024713516
"1394",0.849136024713516
"1395",0.833036705851555
"1396",0.769253373146057
"1397",0.228594124317169
"1398",0.446782171726227
"1399",0.771408095955849
"1400",0.849136024713516
"1401",0.496803283691406
"1402",0.849136024713516
"1403",0.231718838214874
"1404",0.849136024713516
"1405",0.745787382125854
"1406",0.244861125946045
"1407",0.813796490430832
"1408",0.288770735263824
"1409",0.783003300428391
"1410",0.79053071141243
"1411",0.231718838214874
"1412",0.469133198261261
"1413",0.813796490430832
"1414",0.831102475523949
"1415",0.824879556894302
"1416",0.294666349887848
"1417",0.401898145675659
"1418",0.500658601522446
"1419",0.753778040409088
"1420",0.771408095955849
"1421",0.349233269691467
"1422",0.761826232075691
"1423",0.707555562257767
"1424",0.770216926932335
"1425",0.703890562057495
"1426",0.827479407191277
"1427",0.682427585124969
"1428",0.827479407191277
"1429",0.827479407191277
"1430",0.843452394008636
"1431",0.401898145675659
"1432",0.200367748737335
"1433",0.813126236200333
"1434",0.831102475523949
"1435",0.827479407191277
"1436",0.801503092050552
"1437",0.849136024713516
"1438",0.843757852911949
"1439",0.111630082130432
"1440",0.807617127895355
"1441",0.172458946704865
"1442",0.783003300428391
"1443",0.21607506275177
"1444",0.288770735263824
"1445",0.825733795762062
"1446",0.111630082130432
"1447",0.691396057605743
"1448",0.813796490430832
"1449",0.843757852911949
"1450",0.849136024713516
"1451",0.593915373086929
"1452",0.659114688634872
"1453",0.526426285505295
"1454",0.727997153997421
"1455",0.605585187673569
"1456",0.111630082130432
"1457",0.674256324768066
"1458",0.771408095955849
"1459",0.754596933722496
"1460",0.806395292282104
"1461",0.849136024713516
"1462",0.593915373086929
"1463",0.111630082130432
"1464",0.141003608703613
"1465",0.843757852911949
"1466",0.192552745342255
"1467",0.838713377714157
"1468",0.159982860088348
"1469",0.659114688634872
"1470",0.770216926932335
"1471",0.849136024713516
"1472",0.129495203495026
"1473",0.837910279631615
"1474",0.720273911952972
"1475",0.797300919890404
"1476",0.595658987760544
"1477",0.705448061227798
"1478",0.813126236200333
"1479",0.566802948713303
"1480",0.21607506275177
"1481",0.238821923732758
"1482",0.341316640377045
"1483",0.231718838214874
"1484",0.200367748737335
"1485",0.754596933722496
"1486",0.111630082130432
"1487",0.111630082130432
"1488",0.754596933722496
"1489",0.784549027681351
"1490",0.159472405910492
"1491",0.0977199077606201
"1492",0.813126236200333
"1493",0.797300919890404
"1494",0.775889798998833
"1495",0.159472405910492
"1496",0.470935344696045
"1497",0.745136916637421
"1498",0.761826232075691
"1499",0.270632088184357
"1500",0.659114688634872
"1501",0.21607506275177
"1502",0.827479407191277
"1503",0.849136024713516
"1504",0.843452394008636
"1505",0.761826232075691
"1506",0.58041188120842
"1507",0.716044276952744
"1508",0.446782171726227
"1509",0.801503092050552
"1510",0.659114688634872
"1511",0.471043348312378
"1512",0.798388451337814
"1513",0.754596933722496
"1514",0.194116652011871
"1515",0.270632088184357
"1516",0.849136024713516
"1517",0.801503092050552
"1518",0.757151305675507
"1519",0.832714453339577
"1520",0.843452394008636
"1521",0.827479407191277
"1522",0.849136024713516
"1523",0.837910279631615
"1524",0.593915373086929
"1525",0.270632088184357
"1526",0.821151733398438
"1527",0.827479407191277
"1528",0.376643300056458
"1529",0.801503092050552
"1530",0.682427585124969
"1531",0.739645540714264
"1532",0.769253373146057
"1533",0.801503092050552
"1534",0.791645064949989
"1535",0.332959115505219
"1536",0.79275344312191
"1537",0.111630082130432
"1538",0.819698497653008
"1539",0.111630082130432
"1540",0.739645540714264
"1541",0.791645064949989
"1542",0.78185547888279
"1543",0.194116652011871
"1544",0.618011981248856
"1545",0.761826232075691
"1546",0.849136024713516
"1547",0.469133198261261
"1548",0.716044276952744
"1549",0.843452394008636
"1550",0.643769711256027
"1551",0.843757852911949
"1552",0.813126236200333
"1553",0.754596933722496
"1554",0.801503092050552
"1555",0.784549027681351
"1556",0.352825343608856
"1557",0.120878040790558
"1558",0.571919113397598
"1559",0.691396057605743
"1560",0.727997153997421
"1561",0.111630082130432
"1562",0.843757852911949
"1563",0.791645064949989
"1564",0.843757852911949
"1565",0.666568845510483
"1566",0.836832031607628
"1567",0.809230118989944
"1568",0.745136916637421
"1569",0.542669624090195
"1570",0.746017217636108
"1571",0.111630082130432
"1572",0.206943154335022
"1573",0.849136024713516
"1574",0.843757852911949
"1575",0.288770735263824
"1576",0.20700865983963
"1577",0.838713377714157
"1578",0.496803283691406
"1579",0.726420938968658
"1580",0.843757852911949
"1581",0.798388451337814
"1582",0.446782171726227
"1583",0.118028998374939
"1584",0.471043348312378
"1585",0.194116652011871
"1586",0.255575656890869
"1587",0.807083949446678
"1588",0.682427585124969
"1589",0.111630082130432
"1590",0.771408095955849
"1591",0.843757852911949
"1592",0.526426285505295
"1593",0.111630082130432
"1594",0.703890562057495
"1595",0.180415332317352
"1596",0.849136024713516
"1597",0.836832031607628
"1598",0.849136024713516
"1599",0.827479407191277
"1600",0.111630082130432
"1601",0.827479407191277
"1602",0.691396057605743
"1603",0.111630082130432
"1604",0.111630082130432
"1605",0.605585187673569
"1606",0.73404660820961
"1607",0.843757852911949
"1608",0.564919233322144
"1609",0.180415332317352
"1610",0.702231764793396
"1611",0.809230118989944
"1612",0.285022974014282
"1613",0.720273911952972
"1614",0.843757852911949
"1615",0.813126236200333
"1616",0.682427585124969
"1617",0.821151733398438
"1618",0.779447287321091
"1619",0.756547272205353
"1620",0.135949373245239
"1621",0.228594124317169
"1622",0.180415332317352
"1623",0.778287634253502
"1624",0.180415332317352
"1625",0.762392103672028
"1626",0.203446745872498
"1627",0.726420938968658
"1628",0.19196218252182
"1629",0.111630082130432
"1630",0.349836945533752
"1631",0.821151733398438
"1632",0.843452394008636
"1633",0.843452394008636
"1634",0.761826232075691
"1635",0.68523645401001
"1636",0.849136024713516
"1637",0.134399592876434
"1638",0.255575656890869
"1639",0.163683593273163
"1640",0.838713377714157
"1641",0.250175595283508
"1642",0.446782171726227
"1643",0.77431084215641
"1644",0.72289976477623
"1645",0.813149884343147
"1646",0.843757852911949
"1647",0.111630082130432
"1648",0.827479407191277
"1649",0.838713377714157
"1650",0.843757852911949
"1651",0.0977199077606201
"1652",0.838713377714157
"1653",0.593915373086929
"1654",0.843757852911949
"1655",0.849136024713516
"1656",0.172458946704865
"1657",0.821151733398438
"1658",0.832714453339577
"1659",0.791645064949989
"1660",0.639712393283844
"1661",0.159982860088348
"1662",0.250175595283508
"1663",0.843757852911949
"1664",0.761826232075691
"1665",0.836832031607628
"1666",0.843757852911949
"1667",0.180415332317352
"1668",0.819356098771095
"1669",0.215186417102814
"1670",0.180415332317352
"1671",0.146878957748413
"1672",0.194116652011871
"1673",0.703890562057495
"1674",0.146878957748413
"1675",0.159982860088348
"1676",0.135949373245239
"1677",0.827479407191277
"1678",0.836832031607628
"1679",0.813149884343147
"1680",0.815885007381439
"1681",0.849136024713516
"1682",0.566802948713303
"1683",0.794459328055382
"1684",0.849136024713516
"1685",0.159982860088348
"1686",0.111630082130432
"1687",0.111630082130432
"1688",0.703890562057495
"1689",0.566802948713303
"1690",0.159982860088348
"1691",0.771408095955849
"1692",0.771620184183121
"1693",0.843452394008636
"1694",0.849136024713516
"1695",0.773264974355698
"1696",0.825733795762062
"1697",0.809230118989944
"1698",0.836832031607628
"1699",0.838713377714157
"1700",0.791645064949989
"1701",0.771620184183121
"1702",0.754596933722496
"1703",0.111630082130432
"1704",0.469133198261261
"1705",0.643769711256027
"1706",0.716044276952744
"1707",0.849136024713516
"1708",0.843757852911949
"1709",0.798388451337814
"1710",0.401898145675659
"1711",0.843757852911949
"1712",0.111630082130432
"1713",0.798582032322884
"1714",0.595658987760544
"1715",0.194116652011871
"1716",0.825733795762062
"1717",0.739645540714264
"1718",0.811507791280746
"1719",0.159982860088348
"1720",0.352825343608856
"1721",0.754596933722496
"1722",0.807083949446678
"1723",0.180415332317352
"1724",0.763828456401825
"1725",0.571919113397598
"1726",0.200367748737335
"1727",0.843757852911949
"1728",0.843757852911949
"1729",0.833036705851555
"1730",0.200367748737335
"1731",0.618011981248856
"1732",0.843452394008636
"1733",0.312138140201569
"1734",0.754596933722496
"1735",0.192552745342255
"1736",0.843757852911949
"1737",0.834768980741501
"1738",0.134399592876434
"1739",0.5238898396492
"1740",0.754596933722496
"1741",0.838713377714157
"1742",0.843757852911949
"1743",0.843757852911949
"1744",0.754596933722496
"1745",0.833036705851555
"1746",0.806756466627121
"1747",0.146878957748413
"1748",0.849136024713516
"1749",0.238821923732758
"1750",0.813796490430832
"1751",0.415613889694214
"1752",0.180415332317352
"1753",0.849136024713516
"1754",0.703890562057495
"1755",0.827479407191277
"1756",0.618011981248856
"1757",0.21607506275177
"1758",0.745136916637421
"1759",0.843757852911949
"1760",0.702231764793396
"1761",0.849136024713516
"1762",0.79275344312191
"1763",0.666568845510483
"1764",0.79275344312191
"1765",0.111630082130432
"1766",0.235889196395874
"1767",0.843452394008636
"1768",0.135949373245239
"1769",0.79275344312191
"1770",0.727997153997421
"1771",0.364886701107025
"1772",0.849136024713516
"1773",0.118028998374939
"1774",0.111630082130432
"1775",0.58041188120842
"1776",0.606353789567947
"1777",0.754596933722496
"1778",0.135949373245239
"1779",0.77444326877594
"1780",0.813126236200333
"1781",0.827479407191277
"1782",0.595658987760544
"1783",0.843757852911949
"1784",0.228594124317169
"1785",0.837165370583534
"1786",0.702231764793396
"1787",0.827479407191277
"1788",0.349233269691467
"1789",0.811507791280746
"1790",0.72289976477623
"1791",0.631846964359283
"1792",0.702231764793396
"1793",0.797300919890404
"1794",0.830777242779732
"1795",0.754596933722496
"1796",0.849136024713516
"1797",0.794459328055382
"1798",0.77431084215641
"1799",0.0996622443199158
"1800",0.21607506275177
"1801",0.352825343608856
"1802",0.849136024713516
"1803",0.739645540714264
"1804",0.746017217636108
"1805",0.111630082130432
"1806",0.849136024713516
"1807",0.836832031607628
"1808",0.691396057605743
"1809",0.555648773908615
"1810",0.813796490430832
"1811",0.849136024713516
"1812",0.419448673725128
"1813",0.162421345710754
"1814",0.691396057605743
"1815",0.135949373245239
"1816",0.827479407191277
"1817",0.827479407191277
"1818",0.843757852911949
"1819",0.785346135497093
"1820",0.798388451337814
"1821",0.703890562057495
"1822",0.843757852911949
"1823",0.725331634283066
"1824",0.79275344312191
"1825",0.824879556894302
"1826",0.843452394008636
"1827",0.111630082130432
"1828",0.754596933722496
"1829",0.754596933722496
"1830",0.424441993236542
"1831",0.194116652011871
"1832",0.661187827587128
"1833",0.809230118989944
"1834",0.678975284099579
"1835",0.813796490430832
"1836",0.244861125946045
"1837",0.194116652011871
"1838",0.666568845510483
"1839",0.678975284099579
"1840",0.593915373086929
"1841",0.807083949446678
"1842",0.691396057605743
"1843",0.589480102062225
"1844",0.745136916637421
"1845",0.180415332317352
"1846",0.819356098771095
"1847",0.807083949446678
"1848",0.806756466627121
"1849",0.118028998374939
"1850",0.807083949446678
"1851",0.821151733398438
"1852",0.849136024713516
"1853",0.111630082130432
"1854",0.837910279631615
"1855",0.771408095955849
"1856",0.754596933722496
"1857",0.5238898396492
"1858",0.849136024713516
"1859",0.838713377714157
"1860",0.75827494263649
"1861",0.180415332317352
"1862",0.843757852911949
"1863",0.270632088184357
"1864",0.827479407191277
"1865",0.815885007381439
"1866",0.771620184183121
"1867",0.833036705851555
"1868",0.849136024713516
"1869",0.419448673725128
"1870",0.832714453339577
"1871",0.0870971083641052
"1872",0.135949373245239
"1873",0.135949373245239
"1874",0.843757852911949
"1875",0.849136024713516
"1876",0.180415332317352
"1877",0.849136024713516
"1878",0.430705964565277
"1879",0.401898145675659
"1880",0.180415332317352
"1881",0.21607506275177
"1882",0.754596933722496
"1883",0.761826232075691
"1884",0.111630082130432
"1885",0.21607506275177
"1886",0.807083949446678
"1887",0.827479407191277
"1888",0.82687021791935
"1889",0.231718838214874
"1890",0.775889798998833
"1891",0.200367748737335
"1892",0.754596933722496
"1893",0.837165370583534
"1894",0.754596933722496
"1895",0.849136024713516
"1896",0.754596933722496
"1897",0.838713377714157
"1898",0.843757852911949
"1899",0.843034788966179
"1900",0.843757852911949
"1901",0.806395292282104
"1902",0.838713377714157
"1903",0.21607506275177
"1904",0.827479407191277
"1905",0.813796490430832
"1906",0.238821923732758
"1907",0.716109603643417
"1908",0.270632088184357
"1909",0.682427585124969
"1910",0.111630082130432
"1911",0.813796490430832
"1912",0.270632088184357
"1913",0.798582032322884
"1914",0.680531203746796
"1915",0.809230118989944
"1916",0.798388451337814
"1917",0.827479407191277
"1918",0.825733795762062
"1919",0.791645064949989
"1920",0.813796490430832
"1921",0.813796490430832
"1922",0.830777242779732
"1923",0.769253373146057
"1924",0.231718838214874
"1925",0.682427585124969
"1926",0.849136024713516
"1927",0.135949373245239
"1928",0.849136024713516
"1929",0.244861125946045
"1930",0.270632088184357
"1931",0.515881657600403
"1932",0.77431084215641
"1933",0.827479407191277
"1934",0.787593439221382
"1935",0.111630082130432
"1936",0.849136024713516
"1937",0.783003300428391
"1938",0.200367748737335
"1939",0.355351269245148
"1940",0.328673779964447
"1941",0.796869084239006
"1942",0.566802948713303
"1943",0.616134434938431
"1944",0.833036705851555
"1945",0.849136024713516
"1946",0.610240519046783
"1947",0.710636883974075
"1948",0.791645064949989
"1949",0.172458946704865
"1950",0.771408095955849
"1951",0.821151733398438
"1952",0.68523645401001
"1953",0.807083949446678
"1954",0.843757852911949
"1955",0.754596933722496
"1956",0.832714453339577
"1957",0.838713377714157
"1958",0.192552745342255
"1959",0.849136024713516
"1960",0.815885007381439
"1961",0.830777242779732
"1962",0.313722968101501
"1963",0.849136024713516
"1964",0.763828456401825
"1965",0.135949373245239
"1966",0.849136024713516
"1967",0.541030317544937
"1968",0.843452394008636
"1969",0.849136024713516
"1970",0.762392103672028
"1971",0.72289976477623
"1972",0.809230118989944
"1973",0.593915373086929
"1974",0.593915373086929
"1975",0.836832031607628
"1976",0.837910279631615
"1977",0.837910279631615
"1978",0.180415332317352
"1979",0.819356098771095
"1980",0.798388451337814
"1981",0.734567523002625
"1982",0.172458946704865
"1983",0.827479407191277
"1984",0.843757852911949
"1985",0.849136024713516
"1986",0.787593439221382
"1987",0.849136024713516
"1988",0.771408095955849
"1989",0.843757852911949
"1990",0.827479407191277
"1991",0.807083949446678
"1992",0.739645540714264
"1993",0.682427585124969
"1994",0.270632088184357
"1995",0.849136024713516
"1996",0.593915373086929
"1997",0.771408095955849
"1998",0.203446745872498
"1999",0.849136024713516
"2000",0.120878040790558
